threshold,precision,recall,f1,balanced_accuracy,score
0.1,0.21670702179176757,0.9944444444444445,0.3558648111332008,0.7448821286184781,1.2696311793823642
0.11,0.22098765432098766,0.9944444444444445,0.3616161616161616,0.7511223782284625,1.2726290794056005
0.12,0.22403003754693368,0.9944444444444445,0.36567926455566907,0.7554125498353268,1.2747173980421933
0.13,0.22544080604534006,0.9944444444444445,0.3675564681724846,0.7573626278384469,1.2756742184471772
0.13999999999999999,0.227735368956743,0.9944444444444445,0.37060041407867494,0.760482752643439,1.277215236124973
0.14999999999999997,0.23027166882276842,0.9888888888888889,0.37355718782791186,0.7623851620731497,1.2728744763641544
0.15999999999999998,0.23237597911227154,0.9888888888888889,0.3763213530655391,0.7651152712775178,1.2742480449746532
0.16999999999999998,0.23670212765957446,0.9888888888888889,0.38197424892703863,0.7705754896862541,1.2770263235422121
0.17999999999999997,0.2391891891891892,0.9833333333333333,0.3847826086956522,0.7720878835153406,1.2725509563860815
0.18999999999999995,0.24380165289256198,0.9833333333333333,0.39072847682119205,0.7775481019240769,1.2754024780196505
0.19999999999999996,0.24581005586592178,0.9777777777777777,0.39285714285714285,0.7782804645519155,1.2705621796300424
0.20999999999999996,0.24717514124293785,0.9722222222222222,0.39414414414414417,0.7782327959785058,1.2653164572528848
0.21999999999999995,0.25,0.9722222222222222,0.3977272727272727,0.7813529207834979,1.266992270599915
0.22999999999999995,0.2536231884057971,0.9722222222222222,0.40229885057471265,0.7852530767897383,1.2691102040633349
0.23999999999999994,0.25510204081632654,0.9722222222222222,0.40415704387990764,0.7868131391922344,1.2699647679902577
0.24999999999999992,0.2555066079295154,0.9666666666666667,0.40418118466898956,0.7855954238169527,1.2641108187881522
0.2599999999999999,0.25625920471281294,0.9666666666666667,0.4051222351571595,0.7863754550182007,1.2645410892105067
0.2699999999999999,0.258160237388724,0.9666666666666667,0.40749414519906324,0.7883255330213208,1.2656215862217628
0.2799999999999999,0.2608695652173913,0.9666666666666667,0.41086186540731995,0.791055642225689,1.267146043574919
0.2899999999999999,0.26212121212121214,0.9611111111111111,0.4119047619047619,0.7906179580516555,1.2617417911002153
0.29999999999999993,0.26371951219512196,0.9611111111111111,0.4138755980861244,0.7921780204541515,1.2626245157461802
0.30999999999999994,0.26697530864197533,0.9611111111111111,0.4178743961352657,0.7952981452591437,1.2644042464597134
0.3199999999999999,0.265527950310559,0.95,0.41504854368932037,0.7905226209048362,1.2513927911485392
0.32999999999999985,0.2671875,0.95,0.4170731707317073,0.7920826833073322,1.2522889635097598
0.33999999999999986,0.26782884310618066,0.9388888888888889,0.41676942046855736,0.7892572369561449,1.2403955532450643
0.34999999999999987,0.2712680577849117,0.9388888888888889,0.42092154420921546,0.7923773617611372,1.242213615381477
0.3599999999999999,0.27569331158238175,0.9388888888888889,0.4262295081967213,0.7962775177673773,1.2445156453799135
0.3699999999999999,0.27631578947368424,0.9333333333333333,0.4263959390862944,0.7950598023920956,1.2386972687029307
0.3799999999999999,0.27860696517412936,0.9333333333333333,0.42911877394636017,0.7970098803952158,1.2398654969187273
0.3899999999999999,0.28046744574290483,0.9333333333333333,0.4313222079589217,0.798569942797712,1.240806371022492
0.3999999999999998,0.28187919463087246,0.9333333333333333,0.4329896907216495,0.799739989599584,1.2415157534136418
0.4099999999999998,0.2835314091680815,0.9277777777777778,0.4343302990897269,0.7993023054255504,1.2361859289065973
0.4199999999999998,0.28547008547008546,0.9277777777777778,0.4366013071895425,0.8008623678280464,1.2371436965321752
0.4299999999999998,0.28842832469775476,0.9277777777777778,0.4400527009222661,0.8032024614317906,1.238591568366292
0.43999999999999984,0.291958041958042,0.9277777777777778,0.4441489361702128,0.8059325706361589,1.2402981544793708
0.44999999999999984,0.29401408450704225,0.9277777777777778,0.446524064171123,0.8074926330386549,1.2412819520802223
0.45999999999999985,0.29609929078014185,0.9277777777777778,0.4489247311827957,0.809052695441151,1.2422721344337646
0.46999999999999986,0.2980251346499102,0.9222222222222223,0.45047489823609227,0.8086150112671173,1.2369946995980248
0.47999999999999976,0.3007246376811594,0.9222222222222223,0.453551912568306,0.8105650892702375,1.2382514726818583
0.48999999999999977,0.3021978021978022,0.9166666666666666,0.45454545454545453,0.8097373894955798,1.2327373776769253
0.4999999999999998,0.3055555555555556,0.9166666666666666,0.4583333333333333,0.8120774830993239,1.234269370774831
0.5099999999999998,0.3089887640449438,0.9166666666666666,0.46218487394957986,0.8144175767030681,1.2358172793298285
0.5199999999999998,0.3092979127134725,0.9055555555555556,0.4611032531824611,0.8108120991506327,1.223534393638829
0.5299999999999998,0.31346153846153846,0.9055555555555556,0.4657142857142857,0.8135422083550008,1.2253696790728772
0.5399999999999998,0.3131115459882583,0.8888888888888888,0.4630969609261939,0.8075489686254116,1.2065503712767902
0.5499999999999998,0.31237721021611004,0.8833333333333333,0.46153846153846156,0.8051612064482578,1.2000082503300131
0.5599999999999997,0.3110236220472441,0.8777777777777778,0.45930232558139533,0.8023834286704801,1.1931992163407465
0.5699999999999997,0.31287128712871287,0.8777777777777778,0.46131386861313867,0.8035534754723522,1.1939946137991506
0.5799999999999997,0.3166332665330661,0.8777777777777778,0.4653902798232695,0.8058935690760964,1.1955987400026193
0.5899999999999997,0.32113821138211385,0.8777777777777778,0.47023809523809523,0.8086236782804646,1.1974932211574179
0.5999999999999998,0.3231083844580777,0.8777777777777778,0.47234678624813153,0.8097937250823366,1.1983129056103947
0.6099999999999998,0.32510288065843623,0.8777777777777778,0.4744744744744745,0.8109637718842087,1.1991373393674487
0.6199999999999998,0.3249475890985325,0.8611111111111112,0.471841704718417,0.8049705321546196,1.1803141703293702
0.6299999999999997,0.3241525423728814,0.85,0.46932515337423314,0.800585023400936,1.1674775441937923
0.6399999999999997,0.3297413793103448,0.85,0.4751552795031056,0.8037051482059282,1.1697151069272584
0.6499999999999997,0.3318872017353579,0.85,0.47737909516380655,0.8048751950078004,1.1705635725429018
0.6599999999999997,0.3362637362637363,0.85,0.4818897637795276,0.8072152886115445,1.172276263097768
0.6699999999999997,0.34075723830734966,0.85,0.4864864864864865,0.8095553822152886,1.1740104671754437
0.6799999999999997,0.3416289592760181,0.8388888888888889,0.4855305466237942,0.8059499046628532,1.1617590017105508
0.6899999999999997,0.3431818181818182,0.8388888888888889,0.4870967741935484,0.8067299358641012,1.1623455664033013
0.6999999999999996,0.3472222222222222,0.8333333333333334,0.49019607843137253,0.8066822672906917,1.1575529197638494
