epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_severe_precision,val_severe_recall,val_severe_f1,val_pathological_precision,val_pathological_recall,val_pathological_f1,val_log_loss,val_checkpoint_score,val_early_stop_score
1,1.0185083724731623,0.5780523255813953,0.44425825207191244,0.39227693655469204,0.8964519417225407,0.7052453468697123,0.5231864965963239,0.49785111044317776,0.2318840579710145,0.23357664233576642,0.23272727272727273,0.4734251968503937,0.7125925925925926,0.5688941454760497,0.672326293122789,0.34414116440723674,0.5105188035197508
2,0.9104877850344014,0.6730377906976744,0.5539007750011021,0.490498667876387,0.8771935614232484,0.7472081218274111,0.5466623401682963,0.5320312947303448,0.2909090909090909,0.35036496350364965,0.31788079470198677,0.5418781725888325,0.6325925925925926,0.583732057416268,0.578930923617271,0.4178366628815023,0.5393468174493206
3,0.8096108073411986,0.7061046511627908,0.6288746143059734,0.5542089379781675,0.8737929335907227,0.6751269035532995,0.5869756729081542,0.5110577082049225,0.24161073825503357,0.5255474452554745,0.3310344827586207,0.4571183533447684,0.7896296296296297,0.579033134166214,0.6944279720021866,0.4863069027516866,0.5490166905565383
4,0.7690816553872685,0.7194040697674419,0.6431770318389801,0.5675455432563907,0.8371956187758954,0.7208121827411168,0.6083593415153582,0.5358348348142999,0.26129032258064516,0.5912408759124088,0.3624161073825503,0.5150571131879543,0.7348148148148148,0.6056166056166056,0.6240575631536558,0.5263771686809122,0.5720970881648291
5,0.6962250482204349,0.7440406976744186,0.6946893266772637,0.6207321698545716,1.1008726199770538,0.7313028764805415,0.5433580157169396,0.5340652223649057,0.4074074074074074,0.24087591240875914,0.30275229357798167,0.5031512605042017,0.7096296296296296,0.5888137676705593,0.5717358393299072,0.3754792903539302,0.5387116190409227
6,0.6370537466781084,0.7550872093023255,0.7271831306776378,0.6358798847499915,1.229591406843989,0.7695431472081218,0.5310823204185809,0.54032043221693,0.3950617283950617,0.23357664233576642,0.29357798165137616,0.5750350631136045,0.6074074074074074,0.590778097982709,0.532737857438873,0.3694268707574645,0.5357013763177555
7,0.6042972814898159,0.7697674418604651,0.7343617763216829,0.6527284087277918,1.1232854746925045,0.7262267343485618,0.5883296653703834,0.5642159780721734,0.42727272727272725,0.34306569343065696,0.3805668016194332,0.49142857142857144,0.7644444444444445,0.5982608695652174,0.621973382260305,0.4457238217940996,0.5762728217212785
8,0.571085184743238,0.7789244186046511,0.7534005514729775,0.6731527316043947,1.0342963353732313,0.6588832487309645,0.5939395064602325,0.5259767406012028,0.30978260869565216,0.41605839416058393,0.35514018691588783,0.4260089686098655,0.8444444444444444,0.5663189269746647,0.7261528027400167,0.4583887340974634,0.5599581235307176
9,0.4839423044822937,0.8095203488372092,0.8073994004595694,0.7175260581654532,1.290560500560779,0.7401015228426396,0.5795623651291689,0.5591422701349835,0.36486486486486486,0.39416058394160586,0.37894736842105264,0.5139664804469274,0.6814814814814815,0.5859872611464968,0.6267837278508238,0.4604339735376557,0.5693523176320763
10,0.4509499316991762,0.8121366279069767,0.8200034011596182,0.7298970541637254,1.289846896404139,0.744839255499154,0.5829492802366539,0.5656811033359603,0.3873239436619718,0.40145985401459855,0.3942652329749104,0.5216400911161732,0.6785185185185185,0.5898261429491307,0.6119981103395593,0.46880333386336,0.5743151917863072
11,0.4518546723002611,0.8166424418604651,0.8216685838966331,0.7358087548828666,1.3381134014015674,0.7316412859560067,0.5874285270879421,0.5629848716409511,0.3880597014925373,0.3795620437956204,0.3837638376383764,0.5,0.7288888888888889,0.593128390596745,0.6487143620321807,0.45887035448383995,0.5752066993644467
12,0.4228020252529965,0.8284156976744186,0.8283728216784962,0.7415009715978931,1.3131443835151981,0.7197969543147208,0.5879854576337188,0.5549797078894655,0.36024844720496896,0.4233576642335766,0.38926174496644295,0.48554336989032904,0.7214814814814815,0.5804529201430274,0.6679139502168764,0.47408365182799944,0.5714825827615921
13,0.3825455695217432,0.8400436046511628,0.8477666578980486,0.7599045569052251,1.446382728181212,0.7404399323181049,0.5901962602170184,0.5640312454140565,0.3619631901840491,0.4306569343065693,0.3933333333333333,0.5149833518312985,0.6874074074074074,0.5888324873096447,0.6694698346381383,0.4799087614668476,0.5771137528155375
14,0.38845923076881916,0.8451308139534883,0.8526856186602719,0.7660343035670715,1.4581791566561926,0.726565143824027,0.5782148548770419,0.5564291541143492,0.3893129770992366,0.3722627737226277,0.3805970149253731,0.49284253578732107,0.7140740740740741,0.5831820931639443,0.6870378468545979,0.45237002633254125,0.5673220044956956
15,0.36157134882239406,0.8459302325581395,0.8576553387179263,0.772324752843318,1.7060279715951223,0.7560067681895093,0.5548106052130933,0.5585602327831425,0.45054945054945056,0.29927007299270075,0.35964912280701755,0.5374064837905237,0.6385185185185185,0.5836154366960055,0.6604828825450187,0.4173309738484468,0.5566854189981179
