epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_severe_precision,val_severe_recall,val_severe_f1,val_pathological_precision,val_pathological_recall,val_pathological_f1,val_log_loss,val_checkpoint_score,val_early_stop_score
1,0.9135801860066347,0.6521075581395349,0.5297933914557571,0.45957765175999027,0.7927869481584545,0.7292724196277496,0.6092740472142921,0.5635406927005587,0.3333333333333333,0.45255474452554745,0.38390092879256965,0.5115163147792706,0.7896296296296297,0.6208503203261503,0.5922732399738094,0.4889323407650542,0.5864073699574255
2,0.7032343615279641,0.7517441860465116,0.6804630095216654,0.6064183666356021,0.7331272549536426,0.7407783417935703,0.6778043810219295,0.6008600402461343,0.37656903765690375,0.656934306569343,0.4787234042553192,0.527306967984934,0.8296296296296296,0.644789867587795,0.5724386178183728,0.6053407426167126,0.6393322106340319
3,0.6007958545587784,0.7811046511627907,0.7346012268397978,0.6679597052311584,0.7578287938020355,0.7692047377326565,0.6743902081019533,0.6200442436253414,0.41262135922330095,0.6204379562043796,0.4956268221574344,0.5692963752665245,0.7911111111111111,0.662120272783633,0.5180223009814251,0.5999468805563504,0.6472172258636473
4,0.5100578901379608,0.8136627906976744,0.7916646876344808,0.7302481502536958,0.7668282208406381,0.7252115059221658,0.6974218219278967,0.6069493208976274,0.4066390041493776,0.7153284671532847,0.5185185185185185,0.5038961038961038,0.8622222222222222,0.6360655737704918,0.6315984683164046,0.640868821698384,0.652185571412762
5,0.4337868671171194,0.829360465116279,0.8289297504447952,0.773597621719501,1.098936374735106,0.7976311336717428,0.6319455373752175,0.6267015773694181,0.5,0.4306569343065693,0.4627450980392157,0.6232961586121437,0.7451851851851852,0.6788124156545209,0.4965780817858638,0.5181456244660303,0.6293235573723178
6,0.3611974261441203,0.8507994186046511,0.8570430875794508,0.8096259912068319,1.4103882386322353,0.8165820642978003,0.6122032603691956,0.6293075934081455,0.5462962962962963,0.4306569343065693,0.4816326530612245,0.6966292134831461,0.642962962962963,0.6687211093990755,0.5148677190236596,0.5194402610280736,0.6207554268886706
7,0.28771600801237796,0.876453488372093,0.8832618814524947,0.8447743078346522,1.2605493878148333,0.7986463620981388,0.6594334564239178,0.6478708611342446,0.5384615384615384,0.5109489051094891,0.5243445692883895,0.6174334140435835,0.7555555555555555,0.6795469686875416,0.5731449848737513,0.571379122622051,0.6536521587790812
8,0.24814932464600303,0.8907703488372093,0.9027028928784055,0.8616914866311216,1.4270886893035897,0.8071065989847716,0.6345322883090286,0.6390517462306989,0.5454545454545454,0.48175182481751827,0.5116279069767442,0.652050919377652,0.682962962962963,0.6671490593342981,0.5734839270378866,0.5512369223382629,0.6367920172698638
9,0.21730335701343625,0.9020348837209302,0.913998188307492,0.879060360844663,1.4078859964413994,0.8010152284263959,0.6479156163820128,0.6411981890600502,0.5275590551181102,0.48905109489051096,0.5075757575757576,0.6287878787878788,0.7377777777777778,0.6789366053169734,0.6235427597778573,0.5558845836940308,0.6445569027210315
10,0.20523454075635866,0.9142441860465116,0.9182110335655492,0.8905852170487535,1.5954035279071572,0.8111675126903554,0.6410204728347791,0.6428106084102457,0.532258064516129,0.48175182481751827,0.5057471264367817,0.6601671309192201,0.7022222222222222,0.6805455850681982,0.6462388752546375,0.5518161365443318,0.6419155406225124
11,0.16267749981434887,0.9306686046511627,0.9364884903226066,0.9119868346625067,1.694155363409501,0.8047377326565144,0.6270482633468865,0.6310001399404449,0.5321100917431193,0.4233576642335766,0.4715447154471545,0.6414342629482072,0.7155555555555555,0.6764705882352942,0.6865323478723341,0.5176710420010067,0.6290242016436657
12,0.14151807069605174,0.9366279069767441,0.9466721167366942,0.9218632741531736,1.8614885859922607,0.811844331641286,0.6204108174043136,0.6351515155152759,0.5700934579439252,0.44525547445255476,0.5,0.6722054380664653,0.6592592592592592,0.6656694091249065,0.7094040369185822,0.5319518826423121,0.6277811664597948
13,0.15597295699272912,0.9398982558139535,0.9405858627853898,0.921008421887232,1.696014782695601,0.8101522842639594,0.6568234702975929,0.6545975717461208,0.5588235294117647,0.5547445255474452,0.5567765567765568,0.6553191489361702,0.6844444444444444,0.6695652173913044,0.7242918608459685,0.5956389315444878,0.6557105210218568
14,0.14016365589530663,0.945203488372093,0.9472467745207119,0.9288741144606817,1.720097399073103,0.8013536379018612,0.6549158201312849,0.6461170974199685,0.5352112676056338,0.5547445255474452,0.5448028673835126,0.6335570469798658,0.6992592592592592,0.6647887323943662,0.791115889199649,0.5905678842977347,0.6505164587756267
15,0.12657647147926307,0.9510901162790698,0.9556471716207743,0.9370837292386868,2.0438985728597276,0.8155668358714044,0.609711128280637,0.6293843381833223,0.5648148148148148,0.44525547445255476,0.49795918367346936,0.6989966555183946,0.6192592592592593,0.6567164179104478,0.7836721409747553,0.5281483052695535,0.6195477332319796
16,0.116186423689062,0.9502906976744186,0.9575751042611218,0.9398981046147598,2.047804725807406,0.817258883248731,0.6214031985462077,0.6385057448621928,0.5739130434782609,0.48175182481751827,0.5238095238095238,0.7011686143572621,0.6222222222222222,0.6593406593406593,0.7946619801323589,0.5515473083201925,0.6299544717042003
17,0.11456133651189766,0.9559593023255814,0.9577099804922401,0.9430828969855742,2.070097401381396,0.8159052453468697,0.6220051871962307,0.6371598107273694,0.5625,0.45985401459854014,0.5060240963855421,0.6892744479495269,0.6474074074074074,0.6676852559205501,0.8183979084876429,0.5392879287905946,0.6295824989618
18,0.1176893692257879,0.9591569767441861,0.9585206406322305,0.9481585007221272,2.0969098268369883,0.8145516074450084,0.6185001046515928,0.6335243839684707,0.5565217391304348,0.46715328467153283,0.5079365079365079,0.691437802907916,0.6340740740740741,0.6615146831530139,0.8455901364635503,0.5408926743431761,0.6260122443100318
19,0.10956173087253647,0.9598837209302326,0.9622879019642139,0.9496795609328844,2.0443174453682302,0.8165820642978003,0.6343587681928343,0.6402968444087717,0.5333333333333333,0.5255474452554745,0.5294117647058824,0.698051948051948,0.6370370370370371,0.6661502711076684,0.8606746437301619,0.5712256695362079,0.637327806300803
20,0.10483150490245587,0.959375,0.9593100545212517,0.9470858904861755,2.1903469753774694,0.8131979695431472,0.6151550382799499,0.6322874462623326,0.5675675675675675,0.45985401459854014,0.5080645161290323,0.6866883116883117,0.6266666666666667,0.6553059643687065,0.871079880546454,0.5374535310502037,0.6237212422711412
21,0.10740027580691805,0.9611918604651163,0.9618289419070649,0.9498686711581441,2.0706516989502055,0.8111675126903554,0.6373067734097044,0.6433623106576106,0.5546875,0.5182481751824818,0.5358490566037736,0.669710806697108,0.6518518518518519,0.6606606606606606,0.8824428514047254,0.571482942278275,0.6403345420336575
22,0.11386092583876277,0.9617005813953489,0.9589419751496622,0.9476532143356504,2.2326811398396837,0.8159052453468697,0.615851249067141,0.6326286409170244,0.5575221238938053,0.45985401459854014,0.504,0.6973684210526315,0.6281481481481481,0.6609508963367108,0.8834993372622492,0.5366448831063221,0.6242399449920827
23,0.09746065090713632,0.9656976744186047,0.9664707309254424,0.9552943380079437,2.2295681456277263,0.8142131979695432,0.6178805259650995,0.6349093303058699,0.5714285714285714,0.46715328467153283,0.5140562248995983,0.6889250814332247,0.6266666666666667,0.656322730799069,0.8851516177300921,0.5425756771141299,0.6263949281354847
